starname,mag3_6,mag4_5,mag5_8,mag8_0,mag24
2dFS1736,16.584,16.507,99.999,99.999,99.999
2dFS1738,13.691,13.439,13.103,12.749,99.999
2dFS1739,16.677,16.69,99.999,99.999,99.999
2dFS1748,17.223,99.999,99.999,99.999,99.999
2dFS1750,99.999,15.929,99.999,99.999,99.999
2dFS1754,16.348,16.412,99.999,99.999,99.999
2dFS1757,16.524,99.999,99.999,99.999,99.999
AzV328;2dFS1759,14.382,14.5,14.434,99.999,99.999
2dFS1761,16.225,16.285,99.999,99.999,99.999
2dFS1762,16.184,16.12,99.999,99.999,99.999
Hodge53;AzV329,14.432,14.496,14.623,99.999,99.999
2dFS1763,16.621,16.585,99.999,99.999,99.999
2dFS1767,17.169,99.999,99.999,99.999,99.999
AzV335,15.229,15.167,99.999,99.999,99.999
2dFS1773,16.064,15.89,99.999,99.999,99.999
AzV336;2dFS1776,15.455,15.511,99.999,99.999,99.999
2dFS1777,14.864,99.999,14.376,99.999,99.999
2dFS1778,99.999,15.867,99.999,99.999,99.999
2dFS1780,16.492,16.396,99.999,99.999,99.999
2dFS1783,15.791,15.455,99.999,99.999,99.999
2dFS1788,16.886,17.007,99.999,99.999,99.999
2dFS1792,14.946,14.668,14.359,99.999,99.999
2dFS1796,16.534,16.601,99.999,99.999,99.999
2dFS1800,16.176,15.937,99.999,99.999,99.999
2dFS1805,16.679,16.574,99.999,99.999,99.999
Hodge53;AzV337,12.955,12.895,12.799,12.629,99.999
AzV339;2dFS1807,12.821,12.788,12.896,12.795,99.999
2dFS1808,17.294,99.999,99.999,99.999,99.999
AzV340,12.835,12.742,12.656,12.722,99.999
2dFS1815,99.999,16.681,99.999,99.999,99.999
2dFS1819,16.42,99.999,99.999,99.999,99.999
2dFS1824,16.951,17.098,99.999,99.999,99.999
2dFS1825,16.252,16.193,99.999,99.999,99.999
Hodge53;AzV342,13.299,13.302,13.329,99.999,99.999
2dFS1828,16.221,16.429,99.999,99.999,99.999
2dFS1831,15.782,15.853,99.999,99.999,99.999
2dFS1837,15.853,16.042,99.999,99.999,99.999
2dFS1843,16.654,16.672,99.999,99.999,99.999
2dFS1845,15.824,15.818,99.999,99.999,99.999
2dFS1846,16.382,16.24,99.999,99.999,99.999
2dFS1848,17.133,99.999,99.999,99.999,99.999
2dFS1849,16.598,16.662,99.999,99.999,99.999
2dFS1851,16.948,16.554,99.999,99.999,99.999
AzV346;2dFS1858,14.291,14.294,14.283,99.999,99.999
2dFS1859,15.949,99.999,99.999,99.999,99.999
2dFS1860,16.527,99.999,99.999,99.999,99.999
Hodge53;AzV345b,15.118,15.155,99.999,99.999,99.999
2dFS1862,15.126,15.108,99.999,99.999,99.999
2dFS1864,15.35,15.246,99.999,99.999,99.999
2dFS1866,15.688,15.088,99.999,99.999,99.999
AzV348;2dFS1869,14.676,14.726,99.999,99.999,99.999
2dFS1876,16.152,16.051,99.999,99.999,99.999
AzV350,14.629,14.613,99.999,99.999,99.999
AzV349,15.135,15.126,99.999,99.999,8.796
AzV351;2dFS1879,12.925,12.767,12.509,12.309,99.999
2dFS1880,15.955,16.016,99.999,99.999,99.999
2dFS1881,16.881,99.999,99.999,99.999,99.999
2dFS1883,15.333,15.275,99.999,99.999,99.999
2dFS1890,16.242,16.361,99.999,99.999,99.999
2dFS1893,16.028,15.772,99.999,99.999,99.999
2dFS1894,16.107,16.136,99.999,99.999,99.999
AzV353;2dFS1897,14.398,14.255,14.324,99.999,99.999
2dFS1899,16.975,16.825,99.999,99.999,99.999
AzV355;2dFS1902,14.888,14.93,99.999,99.999,99.999
AzV354;2dFS1904,15.356,15.322,99.999,99.999,99.999
AzV356,13.853,13.828,14.097,99.999,99.999
2dFS1905,14.19,13.962,13.722,13.472,99.999
2dFS1908,16.435,16.708,99.999,99.999,99.999
2dFS1910,16.597,99.999,99.999,99.999,99.999
AzV358a,14.626,14.642,99.999,99.999,99.999
2dFS1917,14.591,14.232,99.999,99.999,99.999
2dFS1919,16.597,99.999,99.999,99.999,99.999
AzV359;2dFS1922,13.552,13.318,13.132,12.971,99.999
AzV360;2dFS1923,14.998,15.091,99.999,99.999,99.999
AzV361,13.238,12.949,12.737,12.279,99.999
2dFS1926,14.672,14.367,14.143,99.999,99.999
AzV363,14.549,14.456,14.181,99.999,99.999
SMC3-20,12.598,12.39,12.184,11.866,99.999
2dFS1931,15.836,15.763,99.999,99.999,99.999
2dFS1932,15.472,15.286,99.999,99.999,99.999
2dFS1933,15.936,15.737,99.999,99.999,99.999
AzV365;2dFS1934,15.266,15.23,99.999,99.999,99.999
2dFS1935,17.094,99.999,99.999,99.999,99.999
2dFS1937,16.665,16.916,99.999,99.999,99.999
AzV364;SMC3-21,14.014,13.784,13.515,13.398,99.999
AzV368;2dFS1939,15.157,15.156,99.999,99.999,99.999
2dFS1942,16.549,16.696,99.999,99.999,99.999
AzV370,15.554,15.61,99.999,99.999,99.999
2dFS1946,16.019,99.999,99.999,99.999,99.999
2dFS1948,16.703,16.704,99.999,99.999,99.999
AzV373,12.321,12.286,12.237,12.218,99.999
2dFS1950,17.561,99.999,99.999,99.999,99.999
2dFS1952,15.315,15.038,99.999,99.999,99.999
AzV374,13.606,13.474,13.452,99.999,99.999
2dFS1957,14.994,14.696,14.29,99.999,99.999
2dFS1958,15.81,15.772,99.999,99.999,99.999
2dFS1960,16.613,99.999,99.999,99.999,99.999
2dFS1963,15.983,15.864,99.999,99.999,99.999
2dFS1965,14.311,99.999,14.029,99.999,99.999
2dFS1966,16.549,99.999,99.999,99.999,99.999
2dFS1967,99.999,15.859,99.999,99.999,99.999
AzV376;2dFS1972,12.679,12.399,12.136,11.819,99.999
2dFS1977,13.38,13.207,13.079,12.998,99.999
2dFS1980,16.573,99.999,99.999,99.999,99.999
2dFS1981,16.158,16.223,99.999,99.999,99.999
2dFS1986,16.749,99.999,99.999,99.999,99.999
2dFS1988,16.635,99.999,99.999,99.999,99.999
2dFS1991,15.425,15.265,99.999,99.999,99.999
2dFS1995,16.93,16.601,99.999,99.999,99.999
2dFS2000,15.38,15.32,99.999,99.999,99.999
2dFS2008,15.891,15.814,99.999,99.999,99.999
2dFS2009,16.748,99.999,99.999,99.999,99.999
AzV380;2dFS2012,13.915,13.679,13.865,13.576,99.999
2dFS2013,15.665,15.551,99.999,99.999,99.999
2dFS2017,16.791,16.74,99.999,99.999,99.999
AzV381,15.025,14.917,99.999,99.999,99.999
AzV383;2dFS2018,14.711,14.656,99.999,99.999,99.999
2dFS2025,15.369,15.294,99.999,99.999,99.999
2dFS2026,16.38,16.67,99.999,99.999,99.999
AzV385;2dFS2029,14.344,14.322,14.091,99.999,99.999
AzV386;2dFS2033,14.663,14.647,99.999,99.999,99.999
2dFS2038,16.55,16.166,99.999,99.999,99.999
2dFS2043,14.59,14.297,99.999,99.999,99.999
2dFS2044,15.654,15.81,99.999,99.999,99.999
2dFS2053,15.636,15.611,99.999,99.999,99.999
2dFS2055,14.535,14.364,14.054,99.999,99.999
2dFS2057,14.457,14.203,13.97,13.631,99.999
2dFS2058,14.473,14.201,14.017,99.999,99.999
AzV389,14.437,14.438,99.999,99.999,99.999
2dFS2061,14.634,14.278,14.007,99.999,99.999
2dFS2062,16.09,15.811,99.999,99.999,99.999
2dFS2064,14.651,14.404,14.277,99.999,99.999
AzV391;2dFS2065,14.841,14.926,14.45,99.999,99.999
AzV390,11.965,11.768,11.409,11.169,9.817
2dFS2068,16.321,16.377,99.999,99.999,99.999
2dFS2071,16.251,16.581,99.999,99.999,99.999
2dFS2074,15.479,15.49,99.999,99.999,99.999
2dFS2079,15.265,14.971,99.999,99.999,99.999
2dFS2080,16.304,16.134,99.999,99.999,99.999
2dFS2083,16.851,99.999,99.999,99.999,99.999
2dFS2084,16.975,99.999,99.999,99.999,99.999
2dFS2086,14.882,15.045,99.999,99.999,99.999
2dFS2089,16.692,16.191,99.999,99.999,99.999
2dFS2092,16.39,16.214,99.999,99.999,99.999
AzV394;2dFS2097,13.953,13.864,14.034,99.999,99.999
2dFS2098,15.802,15.877,99.999,99.999,99.999
2dFS2100,16.215,99.999,99.999,99.999,99.999
2dFS2103,13.76,99.999,13.526,99.999,8.785
2dFS2105,15.202,15.229,99.999,99.999,99.999
2dFS2106,15.569,15.431,99.999,99.999,99.999
2dFS2107,15.146,99.999,99.999,99.999,99.999
2dFS2110,15.674,15.684,99.999,99.999,99.999
AzV397;2dFS2113,12.795,12.581,12.324,12.059,99.999
2dFS2114,16.952,99.999,99.999,99.999,99.999
2dFS2117,17.142,99.999,99.999,99.999,99.999
2dFS2118,16.722,99.999,99.999,99.999,99.999
2dFS2121,16.15,16.386,99.999,99.999,99.999
AzV400;2dFS2127,13.913,13.641,13.398,13.291,99.999
2dFS2134,16.718,16.56,99.999,99.999,99.999
2dFS2137,15.195,14.933,14.712,99.999,99.999
2dFS2140,15.856,15.407,99.999,99.999,99.999
2dFS2148,15.841,15.682,99.999,99.999,99.999
2dFS2149,15.815,15.734,99.999,99.999,99.999
2dFS2151,15.902,16.125,99.999,99.999,99.999
AzV403;2dFS2152,15.447,15.412,99.999,99.999,99.999
2dFS2156,17.11,99.999,99.999,99.999,99.999
2dFS2157,17.061,16.94,99.999,99.999,99.999
OGLE-td1130116,15.596,15.659,99.999,99.999,99.999
2dFS2162,16.371,99.999,99.999,99.999,99.999
2dFS2163,16.054,16.097,99.999,99.999,99.999
AzV404;2dFS2174,99.999,12.464,12.427,12.449,99.999
2dFS2175,16.807,99.999,99.999,99.999,99.999
2dFS2176,16.78,99.999,99.999,99.999,99.999
2dFS2180,13.873,13.715,13.405,13.255,99.999
2dFS2182,16.508,16.846,99.999,99.999,99.999
2dFS2183,16.349,16.174,99.999,99.999,99.999
AzV406;2dFS2190,15.39,15.375,99.999,99.999,99.999
2dFS2192,15.243,15.019,99.999,99.999,99.999
2dFS2193,16.691,16.309,99.999,99.999,99.999
2dFS2194,16.782,99.999,99.999,99.999,99.999
2dFS2195,14.837,14.833,99.999,99.999,99.999
AzV407,15.093,15.088,99.999,99.999,99.999
2dFS2196,16.494,16.135,99.999,99.999,99.999
AzV409;2dFS2201,12.348,12.095,11.828,11.498,8.531
AzV408;2dFS2200,13.915,13.894,13.94,99.999,99.999
2dFS2205,15.927,15.826,99.999,99.999,99.999
2dFS2206,14.397,14.034,13.757,99.999,99.999
2dFS2207,16.084,16.25,99.999,99.999,99.999
2dFS2208,16.42,16.321,99.999,99.999,99.999
2dFS2209,17.038,99.999,99.999,99.999,99.999
2dFS2211,15.399,15.3,99.999,99.999,99.999
2dFS2212,16.714,99.999,99.999,99.999,99.999
AzV410,13.778,13.757,13.792,99.999,99.999
2dFS2216,15.369,15.566,99.999,99.999,99.999
2dFS2218,16.991,99.999,99.999,99.999,99.999
2dFS2221,17.205,99.999,99.999,99.999,99.999
2dFS2222,15.899,15.977,99.999,99.999,99.999
2dFS2224,16.416,99.999,99.999,99.999,99.999
2dFS2228,17.105,16.724,99.999,99.999,99.999
2dFS2235,17.066,16.905,99.999,99.999,99.999
2dFS2236,16.391,16.514,99.999,99.999,99.999
2dFS2237,14.313,14.069,13.998,99.999,99.999
2dFS2247,14.48,14.349,14.532,99.999,99.999
2dFS2248,16.366,16.282,99.999,99.999,99.999
2dFS2257,14.622,14.71,99.999,99.999,99.999
2dFS2261,16.147,15.905,99.999,99.999,99.999
2dFS2267,15.077,14.726,99.999,99.999,99.999
2dFS2270,14.663,14.415,14.355,99.999,99.999
2dFS2272,17.056,99.999,99.999,99.999,99.999
2dFS2274,16.006,16.039,99.999,99.999,99.999
2dFS2280,16.979,16.693,99.999,99.999,99.999
2dFS2283,15.578,15.651,99.999,99.999,99.999
2dFS2286,15.458,15.261,99.999,99.999,99.999
2dFS2294,16.669,99.999,99.999,99.999,99.999
2dFS2295,16.642,99.999,99.999,99.999,99.999
2dFS2296,16.641,16.752,99.999,99.999,99.999
OGLE-td1157855,16.329,16.415,99.999,99.999,99.999
2dFS2297,15.614,15.622,99.999,99.999,99.999
AzV420,13.714,13.673,13.7,99.999,99.999
AzV421;2dFS2299,14.933,99.999,14.814,99.999,99.999
2dFS2301,17.134,16.683,99.999,99.999,99.999
2dFS2309,15.62,15.21,99.999,99.999,99.999
2dFS2314,16.372,16.282,99.999,99.999,99.999
AzV422;2dFS2316,14.118,13.979,13.899,99.999,99.999
2dFS2317,16.256,16.427,99.999,99.999,99.999
AzV423;2dFS2319,13.825,13.823,13.691,99.999,99.999
2dFS2322,16,15.945,99.999,99.999,99.999
2dFS2325,15.606,15.526,99.999,99.999,99.999
AzV424;2dFS2326,13.556,13.535,13.579,13.581,99.999
AzV425,15.463,15.444,99.999,99.999,99.999
AzV426;2dFS2328,14.803,14.833,99.999,99.999,99.999
2dFS2335,16.586,16.842,99.999,99.999,99.999
2dFS2337,15.751,15.831,99.999,99.999,99.999
2dFS2338,17.172,99.999,99.999,99.999,99.999
AzV427,13.452,13.236,13.04,12.873,99.999
2dFS2343,99.999,16.417,99.999,99.999,99.999
2dFS2345,16.344,99.999,99.999,99.999,99.999
2dFS2346,16.797,99.999,99.999,99.999,99.999
2dFS2349,16.403,16.205,99.999,99.999,99.999
2dFS2357,15.292,15.095,99.999,99.999,99.999
2dFS2360,16.695,16.371,99.999,99.999,99.999
2dFS2367,16.423,16.45,99.999,99.999,99.999
2dFS2377,16.094,15.88,99.999,99.999,99.999
2dFS2380,99.999,16.274,99.999,99.999,99.999
AzV433;2dFS2379,15.029,14.821,99.999,99.999,99.999
2dFS2382,17.424,99.999,99.999,99.999,99.999
2dFS2387,15.78,15.853,99.999,99.999,99.999
2dFS2391,15.495,15.333,99.999,99.999,99.999
2dFS2397,15.648,15.629,99.999,99.999,99.999
2dFS2399,16.2,15.997,99.999,99.999,99.999
2dFS2401,16.193,16.286,99.999,99.999,99.999
2dFS2402,16.551,16.721,99.999,99.999,99.999
2dFS2403,16.974,16.638,99.999,99.999,99.999
2dFS2406,16.055,16.105,99.999,99.999,99.999
2dFS2408,16.286,16.028,99.999,99.999,99.999
2dFS2409,99.999,16.356,99.999,99.999,99.999
2dFS2411,11.752,10.996,10.221,99.999,5.013
AzV436;2dFS2413,13.041,12.9,12.685,12.291,99.999
2dFS2414,16.38,16.478,99.999,99.999,99.999
2dFS2418,15.284,15.04,14.507,99.999,99.999
2dFS2420,15.992,15.626,99.999,99.999,99.999
2dFS2425,17.357,99.999,99.999,99.999,99.999
2dFS2427,17.251,99.999,99.999,99.999,99.999
2dFS2429,17.013,16.826,99.999,99.999,99.999
2dFS2435,15.935,16.043,99.999,99.999,99.999
2dFS2436,16.129,16.228,99.999,99.999,99.999
2dFS2440,14.806,14.913,99.999,99.999,99.999
2dFS2443,15.718,15.661,99.999,99.999,99.999
2dFS2446,16.642,16.138,99.999,99.999,99.999
2dFS2450,16.467,16.403,99.999,99.999,99.999
2dFS2453,16.24,16.31,99.999,99.999,99.999
2dFS2455,16.243,99.999,99.999,99.999,99.999
AzV437;2dFS2459,99.999,12.625,12.437,12.073,99.999
2dFS2462,15.384,15.365,99.999,99.999,99.999
2dFS2465,16.247,16.078,99.999,99.999,99.999
2dFS2468,16.835,99.999,99.999,99.999,99.999
2dFS2471,15.832,15.684,99.999,99.999,99.999
2dFS2472,16.601,99.999,99.999,99.999,99.999
2dFS2474,17.189,99.999,99.999,99.999,99.999
2dFS2475,16.823,99.999,99.999,99.999,99.999
2dFS2477,15.133,15.188,99.999,99.999,99.999
2dFS2480,15.937,15.802,99.999,99.999,99.999
2dFS2482,16.681,99.999,99.999,99.999,99.999
2dFS2484,16.746,16.733,99.999,99.999,99.999
AzV441;2dFS2487,14.473,14.458,14.26,99.999,99.999
2dFS2491,17.051,16.956,99.999,99.999,99.999
2dFS2492,17.346,99.999,99.999,99.999,99.999
2dFS2495,15.624,15.447,99.999,99.999,99.999
2dFS2496,16.864,99.999,99.999,99.999,99.999
2dFS2499,16.742,16.768,99.999,99.999,99.999
AzV443,11.013,10.999,10.927,10.895,99.999
2dFS2509,14.874,14.939,99.999,99.999,99.999
AzV444;2dFS2514,13.807,13.616,13.442,13.345,99.999
2dFS2513,16.935,17.036,99.999,99.999,99.999
2dFS2516,16.264,15.998,99.999,99.999,99.999
2dFS2518,15.515,15.409,99.999,99.999,99.999
2dFS2519,15.529,15.301,99.999,99.999,99.999
2dFS2520,16.72,16.646,99.999,99.999,99.999
2dFS2526,13.894,13.619,13.366,13.101,99.999
2dFS2528,17.229,99.999,99.999,99.999,99.999
2dFS2543,16.201,16.373,99.999,99.999,99.999
2dFS2551,14.038,13.717,13.445,13.145,99.999
2dFS2552,17.374,99.999,99.999,99.999,99.999
2dFS2555,17.056,16.67,99.999,99.999,99.999
2dFS2556,17.139,99.999,99.999,99.999,99.999
2dFS2558,16.127,15.984,99.999,99.999,99.999
2dFS2559,14.991,14.683,14.386,99.999,99.999
2dFS2561,16.335,16.141,99.999,99.999,99.999
2dFS2562,14.253,14.186,13.893,13.408,99.999
AzV447;2dFS2565,14.837,14.885,99.999,99.999,99.999
2dFS2568,16.822,16.796,99.999,99.999,99.999
2dFS2570,17.216,99.999,99.999,99.999,99.999
2dFS2571,16.125,16.04,99.999,99.999,99.999
2dFS2573,16.198,16.294,99.999,99.999,99.999
2dFS2574,16.731,16.614,99.999,99.999,99.999
2dFS2575,15.871,15.882,99.999,99.999,99.999
2dFS2576,16.449,16.203,99.999,99.999,99.999
2dFS2580,15.408,15.033,99.999,99.999,99.999
2dFS2582,16.257,16.297,99.999,99.999,99.999
2dFS2584,15.251,15.323,99.999,99.999,99.999
2dFS2593,16.099,15.93,99.999,99.999,99.999
2dFS2594,16.475,16.357,99.999,99.999,99.999
2dFS2597,16.226,16.266,99.999,99.999,99.999
2dFS2600,16.735,17.113,99.999,99.999,99.999
2dFS2604,99.999,16.328,99.999,99.999,99.999
2dFS2608,99.999,14.567,14.528,99.999,99.999
2dFS2613,14.677,14.407,14.165,99.999,99.999
2dFS2614,17.025,16.903,99.999,99.999,99.999
2dFS2616,16.551,16.583,99.999,99.999,99.999
2dFS2619,16.973,16.636,99.999,99.999,99.999
2dFS2620,16.578,16.314,99.999,99.999,99.999
2dFS2625,17.039,99.999,99.999,99.999,99.999
2dFS2631,16.715,16.634,99.999,99.999,99.999
2dFS2644,15.904,99.999,99.999,99.999,99.999
2dFS2646,16.547,99.999,99.999,99.999,99.999
2dFS2648,17.298,99.999,99.999,99.999,99.999
2dFS2649,16.977,16.977,99.999,99.999,99.999
2dFS2651,16.664,16.67,99.999,99.999,99.999
2dFS2660,14.082,13.749,13.518,13.002,99.999
2dFS2664,15.625,15.299,99.999,99.999,99.999
AzV451;2dFS2669,14.653,14.568,99.999,99.999,99.999
2dFS2673,13.007,12.421,11.773,10.69,7.2
2dFS2675,16.264,16.086,99.999,99.999,99.999
2dFS2677,16.606,17.011,99.999,99.999,99.999
2dFS2680,16.57,16.236,99.999,99.999,99.999
2dFS2682,15.871,15.75,99.999,99.999,99.999
2dFS2686,16.774,99.999,99.999,99.999,99.999
2dFS2690,15.153,14.968,14.274,99.999,99.999
2dFS2693,16.228,99.999,99.999,99.999,99.999
2dFS2695,99.999,16.397,99.999,99.999,99.999
2dFS2697,17.293,17.019,99.999,99.999,99.999
2dFS2698,15.876,15.776,99.999,99.999,99.999
2dFS2699,15.613,15.684,99.999,99.999,99.999
2dFS2701,16.909,16.739,99.999,99.999,99.999
2dFS2703,17.095,99.999,99.999,99.999,99.999
AzV455;2dFS2705,15.552,99.999,99.999,99.999,99.999
2dFS2709,16.442,99.999,99.999,99.999,99.999
2dFS2712,17.347,17.051,99.999,99.999,99.999
2dFS2714,17.243,17.074,99.999,99.999,99.999
2dFS2716,16.207,16.174,99.999,99.999,99.999
AzV457;2dFS2720,15.398,15.5,99.999,99.999,99.999
2dFS2722,17.229,99.999,99.999,99.999,99.999
2dFS2724,15.281,15.219,99.999,99.999,99.999
2dFS2732,15.56,15.439,99.999,99.999,99.999
2dFS2737,16.59,16.739,99.999,99.999,99.999
2dFS2740,17.38,99.999,99.999,99.999,99.999
2dFS2742,16.063,15.759,99.999,99.999,99.999
2dFS2747,16.14,15.996,99.999,99.999,99.999
2dFS2754,15.795,15.576,99.999,99.999,99.999
2dFS2757,17.194,99.999,99.999,99.999,99.999
AzV459;2dFS2761,13.961,13.904,13.738,99.999,99.999
2dFS2765,16.859,99.999,99.999,99.999,99.999
2dFS2767,15.488,15.29,99.999,99.999,99.999
2dFS2768,17.101,99.999,99.999,99.999,99.999
2dFS2771,15.656,99.999,99.999,99.999,99.999
AzV462;2dFS2773,12.862,12.853,12.921,12.875,99.999
2dFS2779,15.715,15.556,99.999,99.999,99.999
2dFS2780,15.916,15.993,99.999,99.999,99.999
2dFS2782,17.424,99.999,99.999,99.999,99.999
2dFS2786,17.337,16.959,99.999,99.999,99.999
2dFS2788,16.6,16.497,99.999,99.999,99.999
2dFS2789,16.798,16.358,99.999,99.999,99.999
2dFS2792,16.565,16.391,99.999,99.999,99.999
2dFS2794,15.783,15.543,99.999,99.999,99.999
2dFS2795,15.878,15.8,99.999,99.999,99.999
2dFS2799,17.142,99.999,99.999,99.999,99.999
2dFS2800,17.05,99.999,99.999,99.999,99.999
2dFS2802,16.22,16.266,99.999,99.999,99.999
AzV467,15.401,15.489,99.999,99.999,99.999
2dFS2807,14.697,99.999,99.999,99.999,99.999
2dFS2811,16.494,16.587,99.999,99.999,99.999
2dFS2813,16.736,16.588,99.999,99.999,99.999
2dFS2814,17.275,99.999,99.999,99.999,99.999
2dFS2818,17.012,99.999,99.999,99.999,99.999
2dFS2821,16.34,16.447,99.999,99.999,99.999
2dFS2822,17.382,99.999,99.999,99.999,99.999
2dFS2824,16.406,16.521,99.999,99.999,99.999
2dFS2827,16.469,16.771,99.999,99.999,99.999
2dFS2828,16.11,15.805,99.999,99.999,99.999
2dFS2829,16.074,16.155,99.999,99.999,99.999
2dFS2832,15.457,15.163,99.999,99.999,99.999
2dFS2834,16.645,99.999,99.999,99.999,99.999
2dFS2839,17.181,99.999,99.999,99.999,99.999
2dFS2841,15.086,99.999,99.999,99.999,99.999
2dFS2842,16.155,16.039,99.999,99.999,99.999
2dFS2843,16.956,16.994,99.999,99.999,99.999
2dFS2845,16.726,99.999,99.999,99.999,99.999
2dFS2847,16.131,16.22,99.999,99.999,99.999
2dFS2849,17.031,16.943,99.999,99.999,99.999
2dFS2851,16.694,16.427,99.999,99.999,99.999
2dFS2859,17.001,99.999,99.999,99.999,99.999
2dFS2863,16.356,16.05,99.999,99.999,99.999
2dFS2866,16.563,16.229,99.999,99.999,99.999
2dFS2869,16.435,16.123,99.999,99.999,99.999
2dFS2872,16.719,16.892,99.999,99.999,99.999
2dFS2875,16.221,16.114,99.999,99.999,99.999
2dFS2877,99.999,16.109,99.999,99.999,99.999
2dFS2878,16.652,16.235,99.999,99.999,99.999
2dFS2880,16.307,16.55,99.999,99.999,99.999
2dFS2881,17.234,17.047,99.999,99.999,99.999
2dFS2883,15.79,15.537,99.999,99.999,99.999
2dFS2893,17.163,99.999,99.999,99.999,99.999
2dFS2896,16.775,16.737,99.999,99.999,99.999
2dFS2897,16.568,16.461,99.999,99.999,99.999
2dFS2903,16.899,99.999,99.999,99.999,99.999
AzV471;2dFS2905,13.888,13.856,13.868,99.999,99.999
AzV472;2dFS2907,13.011,12.925,12.97,13.078,99.999
2dFS2910,16.74,16.702,99.999,99.999,99.999
2dFS2912,16.477,16.428,99.999,99.999,99.999
2dFS2915,16.187,16.304,99.999,99.999,99.999
2dFS2921,16.262,16.005,99.999,99.999,99.999
2dFS2923,16.407,16.531,99.999,99.999,99.999
2dFS2932,16.951,99.999,99.999,99.999,99.999
2dFS2933,17.106,16.869,99.999,99.999,99.999
2dFS2935,17.224,99.999,99.999,99.999,99.999
2dFS2939,14.849,14.555,14.567,99.999,99.999
2dFS2942,15.94,15.725,99.999,99.999,99.999
